"Notes"	"Cause of death"	"Cause of death Code"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Georgia"	"13"	"2020 "	"2020"	247	10710017	2.3
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Hawaii"	"15"	"2020 "	"2020"	25	1407006	1.8
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Idaho"	"16"	"2020 "	"2020"	33	1826913	1.8
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Illinois"	"17"	"2020 "	"2020"	348	12587530	2.8
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Indiana"	"18"	"2020 "	"2020"	103	6754953	1.5
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Iowa"	"19"	"2020 "	"2020"	114	3163561	3.6
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Kansas"	"20"	"2020 "	"2020"	150	2913805	5.1
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Kentucky"	"21"	"2020 "	"2020"	71	4477251	1.6
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Louisiana"	"22"	"2020 "	"2020"	54	4645318	1.2
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Maine"	"23"	"2020 "	"2020"	10	1350141	Unreliable
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Maryland"	"24"	"2020 "	"2020"	65	6055802	1.1
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Massachusetts"	"25"	"2020 "	"2020"	142	6893574	2.1
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Michigan"	"26"	"2020 "	"2020"	209	9966555	2.1
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Minnesota"	"27"	"2020 "	"2020"	872	5657342	15.4
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Mississippi"	"28"	"2020 "	"2020"	128	2966786	4.3
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Missouri"	"29"	"2020 "	"2020"	116	6151548	1.9
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Montana"	"30"	"2020 "	"2020"	20	1080577	1.9
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Nebraska"	"31"	"2020 "	"2020"	138	1937552	7.1
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Nevada"	"32"	"2020 "	"2020"	96	3138259	3.1
	"Other ill-defined and unspecified causes of mortality"	"R99"	"New Hampshire"	"33"	"2020 "	"2020"	20	1366275	1.5
	"Other ill-defined and unspecified causes of mortality"	"R99"	"New Jersey"	"34"	"2020 "	"2020"	266	8882371	3.0
	"Other ill-defined and unspecified causes of mortality"	"R99"	"New Mexico"	"35"	"2020 "	"2020"	110	2106319	5.2
	"Other ill-defined and unspecified causes of mortality"	"R99"	"New York"	"36"	"2020 "	"2020"	836	19336776	4.3
	"Other ill-defined and unspecified causes of mortality"	"R99"	"North Carolina"	"37"	"2020 "	"2020"	578	10600823	5.5
	"Other ill-defined and unspecified causes of mortality"	"R99"	"North Dakota"	"38"	"2020 "	"2020"	27	765309	3.5
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Ohio"	"39"	"2020 "	"2020"	426	11693217	3.6
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Oklahoma"	"40"	"2020 "	"2020"	126	3980783	3.2
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Oregon"	"41"	"2020 "	"2020"	431	4241507	10.2
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Pennsylvania"	"42"	"2020 "	"2020"	765	12783254	6.0
	"Other ill-defined and unspecified causes of mortality"	"R99"	"South Carolina"	"45"	"2020 "	"2020"	104	5218040	2.0
	"Other ill-defined and unspecified causes of mortality"	"R99"	"South Dakota"	"46"	"2020 "	"2020"	14	892717	Unreliable
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Tennessee"	"47"	"2020 "	"2020"	335	6886834	4.9
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Texas"	"48"	"2020 "	"2020"	1013	29360759	3.5
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Utah"	"49"	"2020 "	"2020"	165	3249879	5.1
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Vermont"	"50"	"2020 "	"2020"	10	623347	Unreliable
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Virginia"	"51"	"2020 "	"2020"	133	8590563	1.5
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Washington"	"53"	"2020 "	"2020"	318	7693612	4.1
	"Other ill-defined and unspecified causes of mortality"	"R99"	"West Virginia"	"54"	"2020 "	"2020"	327	1784787	18.3
	"Other ill-defined and unspecified causes of mortality"	"R99"	"Wisconsin"	"55"	"2020 "	"2020"	117	5832655	2.0
	"Severe acute respiratory syndrome [SARS], unspecified"	"U04.9"	"New Jersey"	"34"	"2020 "	"2020"	10	8882371	Unreliable
	"Severe acute respiratory syndrome [SARS], unspecified"	"U04.9"	"New York"	"36"	"2020 "	"2020"	10	19336776	Unreliable
	"COVID-19"	"U07.1"	"Alabama"	"01"	"2020 "	"2020"	6544	4921532	133.0
	"COVID-19"	"U07.1"	"Alaska"	"02"	"2020 "	"2020"	230	731158	31.5
	"COVID-19"	"U07.1"	"Arizona"	"04"	"2020 "	"2020"	8447	7421401	113.8
	"COVID-19"	"U07.1"	"Arkansas"	"05"	"2020 "	"2020"	3523	3030522	116.3
	"COVID-19"	"U07.1"	"California"	"06"	"2020 "	"2020"	31335	39368078	79.6
	"COVID-19"	"U07.1"	"Colorado"	"08"	"2020 "	"2020"	4315	5807719	74.3
	"COVID-19"	"U07.1"	"Connecticut"	"09"	"2020 "	"2020"	5782	3557006	162.6
	"COVID-19"	"U07.1"	"Delaware"	"10"	"2020 "	"2020"	1008	986809	102.1
	"COVID-19"	"U07.1"	"District of Columbia"	"11"	"2020 "	"2020"	831	712816	116.6
	"COVID-19"	"U07.1"	"Florida"	"12"	"2020 "	"2020"	19231	21733312	88.5
	"COVID-19"	"U07.1"	"Georgia"	"13"	"2020 "	"2020"	9453	10710017	88.3
	"COVID-19"	"U07.1"	"Hawaii"	"15"	"2020 "	"2020"	342	1407006	24.3
	"COVID-19"	"U07.1"	"Idaho"	"16"	"2020 "	"2020"	1358	1826913	74.3
	"COVID-19"	"U07.1"	"Illinois"	"17"	"2020 "	"2020"	15735	12587530	125.0
	"COVID-19"	"U07.1"	"Indiana"	"18"	"2020 "	"2020"	8527	6754953	126.2
	"COVID-19"	"U07.1"	"Iowa"	"19"	"2020 "	"2020"	4336	3163561	137.1
	"COVID-19"	"U07.1"	"Kansas"	"20"	"2020 "	"2020"	3344	2913805	114.8
	"COVID-19"	"U07.1"	"Kentucky"	"21"	"2020 "	"2020"	4132	4477251	92.3
	"COVID-19"	"U07.1"	"Louisiana"	"22"	"2020 "	"2020"	6533	4645318	140.6
	"COVID-19"	"U07.1"	"Maine"	"23"	"2020 "	"2020"	420	1350141	31.1
	"COVID-19"	"U07.1"	"Maryland"	"24"	"2020 "	"2020"	6000	6055802	99.1
	"COVID-19"	"U07.1"	"Massachusetts"	"25"	"2020 "	"2020"	9319	6893574	135.2
	"COVID-19"	"U07.1"	"Michigan"	"26"	"2020 "	"2020"	11391	9966555	114.3
	"COVID-19"	"U07.1"	"Minnesota"	"27"	"2020 "	"2020"	5215	5657342	92.2
	"COVID-19"	"U07.1"	"Mississippi"	"28"	"2020 "	"2020"	4466	2966786	150.5
	"COVID-19"	"U07.1"	"Missouri"	"29"	"2020 "	"2020"	7137	6151548	116.0
	"COVID-19"	"U07.1"	"Montana"	"30"	"2020 "	"2020"	1119	1080577	103.6
	"COVID-19"	"U07.1"	"Nebraska"	"31"	"2020 "	"2020"	2043	1937552	105.4
	"COVID-19"	"U07.1"	"Nevada"	"32"	"2020 "	"2020"	3238	3138259	103.2
	"COVID-19"	"U07.1"	"New Hampshire"	"33"	"2020 "	"2020"	779	1366275	57.0
	"COVID-19"	"U07.1"	"New Jersey"	"34"	"2020 "	"2020"	16497	8882371	185.7
	"COVID-19"	"U07.1"	"New Mexico"	"35"	"2020 "	"2020"	2841	2106319	134.9
	"COVID-19"	"U07.1"	"New York"	"36"	"2020 "	"2020"	35736	19336776	184.8
	"COVID-19"	"U07.1"	"North Carolina"	"37"	"2020 "	"2020"	7892	10600823	74.4
	"COVID-19"	"U07.1"	"North Dakota"	"38"	"2020 "	"2020"	1210	765309	158.1
	"COVID-19"	"U07.1"	"Ohio"	"39"	"2020 "	"2020"	13605	11693217	116.3
	"COVID-19"	"U07.1"	"Oklahoma"	"40"	"2020 "	"2020"	4847	3980783	121.8
	"COVID-19"	"U07.1"	"Oregon"	"41"	"2020 "	"2020"	1434	4241507	33.8
	"COVID-19"	"U07.1"	"Pennsylvania"	"42"	"2020 "	"2020"	16609	12783254	129.9
	"COVID-19"	"U07.1"	"Rhode Island"	"44"	"2020 "	"2020"	1585	1057125	149.9
	"COVID-19"	"U07.1"	"South Carolina"	"45"	"2020 "	"2020"	5277	5218040	101.1
	"COVID-19"	"U07.1"	"South Dakota"	"46"	"2020 "	"2020"	1496	892717	167.6
	"COVID-19"	"U07.1"	"Tennessee"	"47"	"2020 "	"2020"	6838	6886834	99.3
	"COVID-19"	"U07.1"	"Texas"	"48"	"2020 "	"2020"	30840	29360759	105.0
	"COVID-19"	"U07.1"	"Utah"	"49"	"2020 "	"2020"	1365	3249879	42.0
	"COVID-19"	"U07.1"	"Vermont"	"50"	"2020 "	"2020"	144	623347	23.1
	"COVID-19"	"U07.1"	"Virginia"	"51"	"2020 "	"2020"	5821	8590563	67.8
	"COVID-19"	"U07.1"	"Washington"	"53"	"2020 "	"2020"	3284	7693612	42.7
	"COVID-19"	"U07.1"	"West Virginia"	"54"	"2020 "	"2020"	1483	1784787	83.1
	"COVID-19"	"U07.1"	"Wisconsin"	"55"	"2020 "	"2020"	5432	5832655	93.1
	"COVID-19"	"U07.1"	"Wyoming"	"56"	"2020 "	"2020"	462	582328	79.3
	"Pedestrian injured in collision with car, pick-up truck or van, nontraffic accident"	"V03.0"	"California"	"06"	"2020 "	"2020"	23	39368078	0.1
	"Pedestrian injured in collision with car, pick-up truck or van, nontraffic accident"	"V03.0"	"Florida"	"12"	"2020 "	"2020"	23	21733312	0.1
	"Pedestrian injured in collision with car, pick-up truck or van, nontraffic accident"	"V03.0"	"Texas"	"48"	"2020 "	"2020"	17	29360759	Unreliable
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Alabama"	"01"	"2020 "	"2020"	31	4921532	0.6
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Arizona"	"04"	"2020 "	"2020"	14	7421401	Unreliable
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Arkansas"	"05"	"2020 "	"2020"	18	3030522	Unreliable
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"California"	"06"	"2020 "	"2020"	555	39368078	1.4
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Colorado"	"08"	"2020 "	"2020"	19	5807719	Unreliable
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Florida"	"12"	"2020 "	"2020"	492	21733312	2.3
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Georgia"	"13"	"2020 "	"2020"	96	10710017	0.9
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Illinois"	"17"	"2020 "	"2020"	51	12587530	0.4
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Indiana"	"18"	"2020 "	"2020"	43	6754953	0.6
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Iowa"	"19"	"2020 "	"2020"	11	3163561	Unreliable
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Kansas"	"20"	"2020 "	"2020"	12	2913805	Unreliable
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Kentucky"	"21"	"2020 "	"2020"	25	4477251	0.6
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Louisiana"	"22"	"2020 "	"2020"	35	4645318	0.8
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Maryland"	"24"	"2020 "	"2020"	33	6055802	0.5
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Michigan"	"26"	"2020 "	"2020"	46	9966555	0.5
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Minnesota"	"27"	"2020 "	"2020"	25	5657342	0.4
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Mississippi"	"28"	"2020 "	"2020"	50	2966786	1.7
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Missouri"	"29"	"2020 "	"2020"	14	6151548	Unreliable
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Nevada"	"32"	"2020 "	"2020"	23	3138259	0.7
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"New Jersey"	"34"	"2020 "	"2020"	41	8882371	0.5
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"New Mexico"	"35"	"2020 "	"2020"	21	2106319	1.0
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"New York"	"36"	"2020 "	"2020"	77	19336776	0.4
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"North Carolina"	"37"	"2020 "	"2020"	64	10600823	0.6
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Ohio"	"39"	"2020 "	"2020"	58	11693217	0.5
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Oklahoma"	"40"	"2020 "	"2020"	13	3980783	Unreliable
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Oregon"	"41"	"2020 "	"2020"	56	4241507	1.3
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Pennsylvania"	"42"	"2020 "	"2020"	36	12783254	0.3
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"South Carolina"	"45"	"2020 "	"2020"	41	5218040	0.8
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"South Dakota"	"46"	"2020 "	"2020"	16	892717	Unreliable
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Tennessee"	"47"	"2020 "	"2020"	22	6886834	0.3
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Texas"	"48"	"2020 "	"2020"	164	29360759	0.6
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Utah"	"49"	"2020 "	"2020"	14	3249879	Unreliable
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Virginia"	"51"	"2020 "	"2020"	31	8590563	0.4
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Washington"	"53"	"2020 "	"2020"	44	7693612	0.6
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"West Virginia"	"54"	"2020 "	"2020"	10	1784787	Unreliable
	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	"Wisconsin"	"55"	"2020 "	"2020"	42	5832655	0.7
	"Pedestrian injured in collision with heavy transport vehicle or bus, traffic accident"	"V04.1"	"California"	"06"	"2020 "	"2020"	26	39368078	0.1
	"Pedestrian injured in collision with heavy transport vehicle or bus, traffic accident"	"V04.1"	"Florida"	"12"	"2020 "	"2020"	31	21733312	0.1
	"Pedestrian injured in collision with heavy transport vehicle or bus, traffic accident"	"V04.1"	"Mississippi"	"28"	"2020 "	"2020"	10	2966786	Unreliable
	"Pedestrian injured in collision with heavy transport vehicle or bus, traffic accident"	"V04.1"	"New York"	"36"	"2020 "	"2020"	12	19336776	Unreliable
	"Pedestrian injured in collision with heavy transport vehicle or bus, traffic accident"	"V04.1"	"Texas"	"48"	"2020 "	"2020"	20	29360759	0.1
	"Unspecified whether traffic or nontraffic accident"	"V05.9"	"California"	"06"	"2020 "	"2020"	83	39368078	0.2
	"Unspecified whether traffic or nontraffic accident"	"V05.9"	"Florida"	"12"	"2020 "	"2020"	16	21733312	Unreliable
	"Unspecified whether traffic or nontraffic accident"	"V05.9"	"Georgia"	"13"	"2020 "	"2020"	16	10710017	Unreliable
	"Unspecified whether traffic or nontraffic accident"	"V05.9"	"New York"	"36"	"2020 "	"2020"	22	19336776	0.1
	"Unspecified whether traffic or nontraffic accident"	"V05.9"	"Pennsylvania"	"42"	"2020 "	"2020"	11	12783254	Unreliable
	"Unspecified whether traffic or nontraffic accident"	"V05.9"	"Tennessee"	"47"	"2020 "	"2020"	14	6886834	Unreliable
	"Unspecified whether traffic or nontraffic accident"	"V05.9"	"Texas"	"48"	"2020 "	"2020"	23	29360759	0.1
	"Unspecified whether traffic or nontraffic accident"	"V05.9"	"Washington"	"53"	"2020 "	"2020"	10	7693612	Unreliable
	"Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles"	"V09.0"	"California"	"06"	"2020 "	"2020"	19	39368078	Unreliable
	"Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles"	"V09.0"	"North Carolina"	"37"	"2020 "	"2020"	12	10600823	Unreliable
	"Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles"	"V09.0"	"South Carolina"	"45"	"2020 "	"2020"	10	5218040	Unreliable
	"Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles"	"V09.0"	"Texas"	"48"	"2020 "	"2020"	22	29360759	0.1
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Alabama"	"01"	"2020 "	"2020"	74	4921532	1.5
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Arizona"	"04"	"2020 "	"2020"	206	7421401	2.8
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Arkansas"	"05"	"2020 "	"2020"	53	3030522	1.7
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"California"	"06"	"2020 "	"2020"	541	39368078	1.4
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Colorado"	"08"	"2020 "	"2020"	80	5807719	1.4
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Connecticut"	"09"	"2020 "	"2020"	59	3557006	1.7
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Delaware"	"10"	"2020 "	"2020"	21	986809	2.1
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"District of Columbia"	"11"	"2020 "	"2020"	14	712816	Unreliable
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Florida"	"12"	"2020 "	"2020"	147	21733312	0.7
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Georgia"	"13"	"2020 "	"2020"	182	10710017	1.7
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Hawaii"	"15"	"2020 "	"2020"	16	1407006	Unreliable
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Illinois"	"17"	"2020 "	"2020"	156	12587530	1.2
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Indiana"	"18"	"2020 "	"2020"	58	6754953	0.9
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Iowa"	"19"	"2020 "	"2020"	16	3163561	Unreliable
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Kansas"	"20"	"2020 "	"2020"	21	2913805	0.7
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Kentucky"	"21"	"2020 "	"2020"	62	4477251	1.4
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Louisiana"	"22"	"2020 "	"2020"	104	4645318	2.2
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Maryland"	"24"	"2020 "	"2020"	105	6055802	1.7
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Massachusetts"	"25"	"2020 "	"2020"	61	6893574	0.9
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Michigan"	"26"	"2020 "	"2020"	156	9966555	1.6
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Minnesota"	"27"	"2020 "	"2020"	30	5657342	0.5
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Mississippi"	"28"	"2020 "	"2020"	56	2966786	1.9
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Missouri"	"29"	"2020 "	"2020"	103	6151548	1.7
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Montana"	"30"	"2020 "	"2020"	15	1080577	Unreliable
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Nebraska"	"31"	"2020 "	"2020"	12	1937552	Unreliable
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"Nevada"	"32"	"2020 "	"2020"	57	3138259	1.8
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"New Hampshire"	"33"	"2020 "	"2020"	11	1366275	Unreliable
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"New Jersey"	"34"	"2020 "	"2020"	129	8882371	1.5
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"New Mexico"	"35"	"2020 "	"2020"	73	2106319	3.5
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"New York"	"36"	"2020 "	"2020"	182	19336776	0.9
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"North Carolina"	"37"	"2020 "	"2020"	163	10600823	1.5
	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	"North Dakota"	"38"	"2020 "	"2020"	11	765309	Unreliable
