"Notes"	"Cause of death"	"Cause of death Code"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	"New Jersey"	"34"	"2020 "	"2020"	68	8882371	0.8
	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	"New York"	"36"	"2020 "	"2020"	97	19336776	0.5
	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	"North Carolina"	"37"	"2020 "	"2020"	47	10600823	0.4
	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	"Ohio"	"39"	"2020 "	"2020"	60	11693217	0.5
	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	"Oklahoma"	"40"	"2020 "	"2020"	21	3980783	0.5
	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	"Oregon"	"41"	"2020 "	"2020"	26	4241507	0.6
	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	"Pennsylvania"	"42"	"2020 "	"2020"	87	12783254	0.7
	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	"South Carolina"	"45"	"2020 "	"2020"	30	5218040	0.6
	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	"Tennessee"	"47"	"2020 "	"2020"	45	6886834	0.7
	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	"Texas"	"48"	"2020 "	"2020"	103	29360759	0.4
	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	"Virginia"	"51"	"2020 "	"2020"	37	8590563	0.4
	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	"Washington"	"53"	"2020 "	"2020"	22	7693612	0.3
	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	"West Virginia"	"54"	"2020 "	"2020"	32	1784787	1.8
	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	"Wisconsin"	"55"	"2020 "	"2020"	34	5832655	0.6
	"Polycythaemia vera"	"D45"	"California"	"06"	"2020 "	"2020"	37	39368078	0.1
	"Polycythaemia vera"	"D45"	"Florida"	"12"	"2020 "	"2020"	22	21733312	0.1
	"Polycythaemia vera"	"D45"	"Illinois"	"17"	"2020 "	"2020"	14	12587530	Unreliable
	"Polycythaemia vera"	"D45"	"Minnesota"	"27"	"2020 "	"2020"	11	5657342	Unreliable
	"Polycythaemia vera"	"D45"	"New York"	"36"	"2020 "	"2020"	12	19336776	Unreliable
	"Polycythaemia vera"	"D45"	"North Carolina"	"37"	"2020 "	"2020"	11	10600823	Unreliable
	"Polycythaemia vera"	"D45"	"Pennsylvania"	"42"	"2020 "	"2020"	10	12783254	Unreliable
	"Polycythaemia vera"	"D45"	"Texas"	"48"	"2020 "	"2020"	20	29360759	0.1
	"Polycythaemia vera"	"D45"	"Virginia"	"51"	"2020 "	"2020"	12	8590563	Unreliable
	"Refractory anaemia, unspecified - Uncertain neoplasms"	"D46.4"	"California"	"06"	"2020 "	"2020"	12	39368078	Unreliable
	"Refractory anaemia, unspecified - Uncertain neoplasms"	"D46.4"	"Florida"	"12"	"2020 "	"2020"	10	21733312	Unreliable
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Alabama"	"01"	"2020 "	"2020"	108	4921532	2.2
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Arizona"	"04"	"2020 "	"2020"	195	7421401	2.6
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Arkansas"	"05"	"2020 "	"2020"	59	3030522	1.9
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"California"	"06"	"2020 "	"2020"	651	39368078	1.7
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Colorado"	"08"	"2020 "	"2020"	105	5807719	1.8
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Connecticut"	"09"	"2020 "	"2020"	68	3557006	1.9
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Delaware"	"10"	"2020 "	"2020"	12	986809	Unreliable
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Florida"	"12"	"2020 "	"2020"	574	21733312	2.6
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Georgia"	"13"	"2020 "	"2020"	176	10710017	1.6
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Hawaii"	"15"	"2020 "	"2020"	29	1407006	2.1
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Idaho"	"16"	"2020 "	"2020"	39	1826913	2.1
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Illinois"	"17"	"2020 "	"2020"	275	12587530	2.2
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Indiana"	"18"	"2020 "	"2020"	147	6754953	2.2
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Iowa"	"19"	"2020 "	"2020"	94	3163561	3.0
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Kansas"	"20"	"2020 "	"2020"	91	2913805	3.1
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Kentucky"	"21"	"2020 "	"2020"	95	4477251	2.1
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Louisiana"	"22"	"2020 "	"2020"	91	4645318	2.0
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Maine"	"23"	"2020 "	"2020"	27	1350141	2.0
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Maryland"	"24"	"2020 "	"2020"	101	6055802	1.7
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Massachusetts"	"25"	"2020 "	"2020"	122	6893574	1.8
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Michigan"	"26"	"2020 "	"2020"	251	9966555	2.5
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Minnesota"	"27"	"2020 "	"2020"	157	5657342	2.8
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Mississippi"	"28"	"2020 "	"2020"	50	2966786	1.7
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Missouri"	"29"	"2020 "	"2020"	157	6151548	2.6
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Montana"	"30"	"2020 "	"2020"	35	1080577	3.2
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Nebraska"	"31"	"2020 "	"2020"	45	1937552	2.3
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Nevada"	"32"	"2020 "	"2020"	49	3138259	1.6
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"New Hampshire"	"33"	"2020 "	"2020"	31	1366275	2.3
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"New Jersey"	"34"	"2020 "	"2020"	185	8882371	2.1
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"New Mexico"	"35"	"2020 "	"2020"	35	2106319	1.7
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"New York"	"36"	"2020 "	"2020"	357	19336776	1.8
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"North Carolina"	"37"	"2020 "	"2020"	217	10600823	2.0
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"North Dakota"	"38"	"2020 "	"2020"	24	765309	3.1
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Ohio"	"39"	"2020 "	"2020"	294	11693217	2.5
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Oklahoma"	"40"	"2020 "	"2020"	71	3980783	1.8
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Oregon"	"41"	"2020 "	"2020"	77	4241507	1.8
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Pennsylvania"	"42"	"2020 "	"2020"	360	12783254	2.8
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Rhode Island"	"44"	"2020 "	"2020"	26	1057125	2.5
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"South Carolina"	"45"	"2020 "	"2020"	94	5218040	1.8
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"South Dakota"	"46"	"2020 "	"2020"	18	892717	Unreliable
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Tennessee"	"47"	"2020 "	"2020"	150	6886834	2.2
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Texas"	"48"	"2020 "	"2020"	396	29360759	1.3
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Utah"	"49"	"2020 "	"2020"	51	3249879	1.6
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Vermont"	"50"	"2020 "	"2020"	14	623347	Unreliable
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Virginia"	"51"	"2020 "	"2020"	173	8590563	2.0
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Washington"	"53"	"2020 "	"2020"	158	7693612	2.1
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"West Virginia"	"54"	"2020 "	"2020"	49	1784787	2.7
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Wisconsin"	"55"	"2020 "	"2020"	155	5832655	2.7
	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	"Wyoming"	"56"	"2020 "	"2020"	14	582328	Unreliable
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Alabama"	"01"	"2020 "	"2020"	15	4921532	Unreliable
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Arizona"	"04"	"2020 "	"2020"	24	7421401	0.3
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"California"	"06"	"2020 "	"2020"	139	39368078	0.4
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Colorado"	"08"	"2020 "	"2020"	19	5807719	Unreliable
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Connecticut"	"09"	"2020 "	"2020"	15	3557006	Unreliable
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Florida"	"12"	"2020 "	"2020"	92	21733312	0.4
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Georgia"	"13"	"2020 "	"2020"	20	10710017	0.2
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Illinois"	"17"	"2020 "	"2020"	49	12587530	0.4
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Indiana"	"18"	"2020 "	"2020"	29	6754953	0.4
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Iowa"	"19"	"2020 "	"2020"	16	3163561	Unreliable
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Kansas"	"20"	"2020 "	"2020"	13	2913805	Unreliable
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Kentucky"	"21"	"2020 "	"2020"	15	4477251	Unreliable
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Louisiana"	"22"	"2020 "	"2020"	15	4645318	Unreliable
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Maryland"	"24"	"2020 "	"2020"	19	6055802	Unreliable
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Massachusetts"	"25"	"2020 "	"2020"	25	6893574	0.4
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Michigan"	"26"	"2020 "	"2020"	52	9966555	0.5
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Minnesota"	"27"	"2020 "	"2020"	25	5657342	0.4
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Missouri"	"29"	"2020 "	"2020"	30	6151548	0.5
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Nevada"	"32"	"2020 "	"2020"	10	3138259	Unreliable
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"New Jersey"	"34"	"2020 "	"2020"	32	8882371	0.4
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"New York"	"36"	"2020 "	"2020"	61	19336776	0.3
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"North Carolina"	"37"	"2020 "	"2020"	51	10600823	0.5
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Ohio"	"39"	"2020 "	"2020"	54	11693217	0.5
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Oklahoma"	"40"	"2020 "	"2020"	12	3980783	Unreliable
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Oregon"	"41"	"2020 "	"2020"	20	4241507	0.5
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Pennsylvania"	"42"	"2020 "	"2020"	58	12783254	0.5
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"South Carolina"	"45"	"2020 "	"2020"	23	5218040	0.4
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Tennessee"	"47"	"2020 "	"2020"	29	6886834	0.4
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Texas"	"48"	"2020 "	"2020"	65	29360759	0.2
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Virginia"	"51"	"2020 "	"2020"	44	8590563	0.5
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Washington"	"53"	"2020 "	"2020"	31	7693612	0.4
	"Chronic myeloproliferative disease - Uncertain neoplasms"	"D47.1"	"Wisconsin"	"55"	"2020 "	"2020"	35	5832655	0.6
	"Monoclonal gammopathy - Uncertain neoplasms"	"D47.2"	"California"	"06"	"2020 "	"2020"	10	39368078	Unreliable
	"Monoclonal gammopathy - Uncertain neoplasms"	"D47.2"	"Florida"	"12"	"2020 "	"2020"	11	21733312	Unreliable
	"Monoclonal gammopathy - Uncertain neoplasms"	"D47.2"	"Michigan"	"26"	"2020 "	"2020"	10	9966555	Unreliable
	"Monoclonal gammopathy - Uncertain neoplasms"	"D47.2"	"Pennsylvania"	"42"	"2020 "	"2020"	12	12783254	Unreliable
	"Neoplasm of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue, unspecified - Uncertain neoplasms"	"D47.9"	"California"	"06"	"2020 "	"2020"	17	39368078	Unreliable
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"Alabama"	"01"	"2020 "	"2020"	16	4921532	Unreliable
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"Arizona"	"04"	"2020 "	"2020"	11	7421401	Unreliable
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"California"	"06"	"2020 "	"2020"	29	39368078	0.1
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"Florida"	"12"	"2020 "	"2020"	33	21733312	0.2
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"Georgia"	"13"	"2020 "	"2020"	25	10710017	0.2
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"Illinois"	"17"	"2020 "	"2020"	26	12587530	0.2
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"Massachusetts"	"25"	"2020 "	"2020"	11	6893574	Unreliable
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"Michigan"	"26"	"2020 "	"2020"	20	9966555	0.2
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"Missouri"	"29"	"2020 "	"2020"	11	6151548	Unreliable
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"New Jersey"	"34"	"2020 "	"2020"	10	8882371	Unreliable
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"New York"	"36"	"2020 "	"2020"	20	19336776	0.1
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"North Carolina"	"37"	"2020 "	"2020"	26	10600823	0.2
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"Ohio"	"39"	"2020 "	"2020"	19	11693217	Unreliable
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"Pennsylvania"	"42"	"2020 "	"2020"	24	12783254	0.2
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"Tennessee"	"47"	"2020 "	"2020"	12	6886834	Unreliable
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"Texas"	"48"	"2020 "	"2020"	30	29360759	0.1
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"Virginia"	"51"	"2020 "	"2020"	16	8590563	Unreliable
	"Connective and other soft tissue - Uncertain neoplasms"	"D48.1"	"Wisconsin"	"55"	"2020 "	"2020"	12	5832655	Unreliable
	"Other specified sites - Uncertain neoplasms"	"D48.7"	"California"	"06"	"2020 "	"2020"	24	39368078	0.1
	"Other specified sites - Uncertain neoplasms"	"D48.7"	"Florida"	"12"	"2020 "	"2020"	16	21733312	Unreliable
	"Other specified sites - Uncertain neoplasms"	"D48.7"	"Georgia"	"13"	"2020 "	"2020"	11	10710017	Unreliable
	"Other specified sites - Uncertain neoplasms"	"D48.7"	"Illinois"	"17"	"2020 "	"2020"	10	12587530	Unreliable
	"Other specified sites - Uncertain neoplasms"	"D48.7"	"Ohio"	"39"	"2020 "	"2020"	11	11693217	Unreliable
	"Other specified sites - Uncertain neoplasms"	"D48.7"	"Texas"	"48"	"2020 "	"2020"	16	29360759	Unreliable
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Arizona"	"04"	"2020 "	"2020"	21	7421401	0.3
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"California"	"06"	"2020 "	"2020"	32	39368078	0.1
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Florida"	"12"	"2020 "	"2020"	33	21733312	0.2
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Georgia"	"13"	"2020 "	"2020"	19	10710017	Unreliable
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Illinois"	"17"	"2020 "	"2020"	27	12587530	0.2
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Louisiana"	"22"	"2020 "	"2020"	12	4645318	Unreliable
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Massachusetts"	"25"	"2020 "	"2020"	13	6893574	Unreliable
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Michigan"	"26"	"2020 "	"2020"	23	9966555	0.2
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Missouri"	"29"	"2020 "	"2020"	12	6151548	Unreliable
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"New Jersey"	"34"	"2020 "	"2020"	20	8882371	0.2
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"New York"	"36"	"2020 "	"2020"	43	19336776	0.2
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"North Carolina"	"37"	"2020 "	"2020"	15	10600823	Unreliable
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Ohio"	"39"	"2020 "	"2020"	18	11693217	Unreliable
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Oregon"	"41"	"2020 "	"2020"	10	4241507	Unreliable
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Pennsylvania"	"42"	"2020 "	"2020"	40	12783254	0.3
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"South Carolina"	"45"	"2020 "	"2020"	10	5218040	Unreliable
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Tennessee"	"47"	"2020 "	"2020"	10	6886834	Unreliable
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Texas"	"48"	"2020 "	"2020"	48	29360759	0.2
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Virginia"	"51"	"2020 "	"2020"	17	8590563	Unreliable
	"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms"	"D48.9"	"Washington"	"53"	"2020 "	"2020"	10	7693612	Unreliable
	"Iron deficiency anaemia secondary to blood loss (chronic)"	"D50.0"	"Florida"	"12"	"2020 "	"2020"	17	21733312	Unreliable
	"Iron deficiency anaemia secondary to blood loss (chronic)"	"D50.0"	"Illinois"	"17"	"2020 "	"2020"	10	12587530	Unreliable
	"Iron deficiency anaemia secondary to blood loss (chronic)"	"D50.0"	"Michigan"	"26"	"2020 "	"2020"	11	9966555	Unreliable
	"Iron deficiency anaemia secondary to blood loss (chronic)"	"D50.0"	"New York"	"36"	"2020 "	"2020"	15	19336776	Unreliable
	"Iron deficiency anaemia secondary to blood loss (chronic)"	"D50.0"	"Pennsylvania"	"42"	"2020 "	"2020"	19	12783254	Unreliable
	"Iron deficiency anaemia secondary to blood loss (chronic)"	"D50.0"	"Texas"	"48"	"2020 "	"2020"	11	29360759	Unreliable
	"Iron deficiency anaemia, unspecified"	"D50.9"	"California"	"06"	"2020 "	"2020"	22	39368078	0.1
	"Iron deficiency anaemia, unspecified"	"D50.9"	"Pennsylvania"	"42"	"2020 "	"2020"	11	12783254	Unreliable
	"Iron deficiency anaemia, unspecified"	"D50.9"	"Washington"	"53"	"2020 "	"2020"	10	7693612	Unreliable
	"Sickle-cell anaemia with crisis"	"D57.0"	"Florida"	"12"	"2020 "	"2020"	19	21733312	Unreliable
	"Sickle-cell anaemia with crisis"	"D57.0"	"North Carolina"	"37"	"2020 "	"2020"	12	10600823	Unreliable
	"Sickle-cell anaemia with crisis"	"D57.0"	"Texas"	"48"	"2020 "	"2020"	16	29360759	Unreliable
	"Sickle-cell anaemia without crisis"	"D57.1"	"Alabama"	"01"	"2020 "	"2020"	14	4921532	Unreliable
	"Sickle-cell anaemia without crisis"	"D57.1"	"California"	"06"	"2020 "	"2020"	22	39368078	0.1
	"Sickle-cell anaemia without crisis"	"D57.1"	"Florida"	"12"	"2020 "	"2020"	35	21733312	0.2
	"Sickle-cell anaemia without crisis"	"D57.1"	"Georgia"	"13"	"2020 "	"2020"	35	10710017	0.3
	"Sickle-cell anaemia without crisis"	"D57.1"	"Illinois"	"17"	"2020 "	"2020"	23	12587530	0.2
	"Sickle-cell anaemia without crisis"	"D57.1"	"Louisiana"	"22"	"2020 "	"2020"	18	4645318	Unreliable
	"Sickle-cell anaemia without crisis"	"D57.1"	"Maryland"	"24"	"2020 "	"2020"	10	6055802	Unreliable
	"Sickle-cell anaemia without crisis"	"D57.1"	"Michigan"	"26"	"2020 "	"2020"	12	9966555	Unreliable
	"Sickle-cell anaemia without crisis"	"D57.1"	"Mississippi"	"28"	"2020 "	"2020"	21	2966786	0.7
	"Sickle-cell anaemia without crisis"	"D57.1"	"New Jersey"	"34"	"2020 "	"2020"	17	8882371	Unreliable
	"Sickle-cell anaemia without crisis"	"D57.1"	"New York"	"36"	"2020 "	"2020"	34	19336776	0.2
	"Sickle-cell anaemia without crisis"	"D57.1"	"North Carolina"	"37"	"2020 "	"2020"	13	10600823	Unreliable
	"Sickle-cell anaemia without crisis"	"D57.1"	"Ohio"	"39"	"2020 "	"2020"	15	11693217	Unreliable
	"Sickle-cell anaemia without crisis"	"D57.1"	"South Carolina"	"45"	"2020 "	"2020"	20	5218040	0.4
	"Sickle-cell anaemia without crisis"	"D57.1"	"Tennessee"	"47"	"2020 "	"2020"	10	6886834	Unreliable
	"Sickle-cell anaemia without crisis"	"D57.1"	"Texas"	"48"	"2020 "	"2020"	36	29360759	0.1
